oem,modelYear,model,ft,variantName,ownerNo,km,City,price_cleaned,km_bucket
Hyundai,2018,Hyundai Grand i10,Petrol,1.2 Kappa Asta,2,100977,Jaipur,496000.0,100000-110000
Maruti,2015,Maruti Ertiga,Diesel,SHVS ZDI,1,23793,Jaipur,899000.0,20000-30000
Honda,2015,Honda City,Diesel,i DTEC VX,1,81000,Jaipur,675000.0,80000-90000
Mahindra,2021,Mahindra Bolero Neo,Diesel,N8 BSVI,1,43867,Jaipur,910000.0,40000-50000
Tata,2019,Tata Nexon,Diesel,XZ Plus Diesel BSVI,1,35000,Jaipur,830000.0000000001,30000-40000
Hyundai,2019,Hyundai Grand i10,Petrol,Sportz,2,83000,Jaipur,470000.0,80000-90000
BMW,2023,BMW X3,Petrol,xDrive M40i,1,300,Jaipur,9000000.0,0-10000
Hyundai,2017,Hyundai Creta,Diesel,1.4 CRDi S,1,84000,Jaipur,850000.0,80000-90000
Tata,2023,Tata Tiago,Petrol,XT BSVI,1,10000,Jaipur,665000.0,10000-20000
Volkswagen,2013,Volkswagen Vento,Diesel,Diesel Highline,1,110000,Jaipur,360000.0,110000-120000
Hyundai,2022,Hyundai Creta,Diesel,SX Opt Diesel AT,1,64000,Jaipur,1850000.0,60000-70000
Honda,2019,Honda Jazz,Petrol,VX CVT,2,56000,Jaipur,600000.0,50000-60000
Hyundai,2015,Hyundai i20,Diesel,Sportz Option 1.4 CRDi,1,75000,Jaipur,625000.0,70000-80000
Honda,2019,Honda WR-V,Petrol,i-VTEC S,1,26633,Jaipur,740000.0,20000-30000
Honda,2020,Honda City,Petrol,VX CVT,2,40000,Jaipur,1200000.0,40000-50000
Hyundai,2022,Hyundai Santro,Petrol,Sportz,1,4527,Jaipur,575000.0,0-10000
Datsun,2017,Datsun RediGO,Petrol,AMT 1.0 S,1,25446,Jaipur,321000.0,20000-30000
Honda,2019,Honda WR-V,Petrol,i-VTEC VX,1,50923,Jaipur,680000.0,50000-60000
Maruti,2017,Maruti Vitara Brezza,Diesel,ZDi Plus,1,56123,Jaipur,825000.0,50000-60000
Maruti,2015,Maruti Wagon R,Petrol,VXI BS IV,1,64984,Jaipur,396000.0,60000-70000
Maruti,2019,Maruti Baleno,Petrol,1.2 CVT Alpha,2,77561,Jaipur,742000.0,70000-80000
Maruti,2018,Maruti SX4 S Cross,Diesel,Zeta DDiS 200 SH,1,90000,Jaipur,851000.0,90000-100000
Maruti,2018,Maruti Vitara Brezza,Diesel,ZDi Plus,1,85123,Jaipur,840000.0,80000-90000
Honda,2019,Honda City,Diesel,i-DTEC SV,1,90456,Jaipur,851000.0,90000-100000
Jeep,2017,Jeep Compass,Diesel,2.0 Longitude BSIV,1,94215,Jaipur,1300000.0,90000-100000
Mahindra,2016,Mahindra XUV500,Diesel,W10 2WD,2,76200,Jaipur,970000.0,70000-80000
Honda,2019,Honda WR-V,Petrol,i-VTEC VX,1,59000,Jaipur,775000.0,50000-60000
Toyota,2016,Toyota Innova,Diesel,2.5 VX (Diesel) 8 Seater,1,80000,Jaipur,1100000.0,80000-90000
Maruti,2023,Maruti Brezza,Petrol,Vxi,1,20000,Jaipur,1100000.0,20000-30000
Tata,2020,Tata Nexon,Petrol,1.2 Revotron XMA,1,20000,Jaipur,915000.0,20000-30000
Volkswagen,2021,Volkswagen Taigun,Petrol,1.5 TSI GT DSG,1,46100,Jaipur,1850000.0,40000-50000
Maruti,2020,Maruti Baleno,Petrol,Sigma,1,51374,Jaipur,600000.0,50000-60000
Maruti,2019,Maruti Vitara Brezza,Diesel,ZDi,1,40000,Jaipur,900000.0,40000-50000
Maruti,2019,Maruti Celerio,Petrol,ZXI MT BSIV,2,110000,Jaipur,400000.0,110000-120000
Honda,2018,Honda WR-V,Petrol,i-VTEC VX,3,48089,Jaipur,640000.0,40000-50000
Honda,2018,Honda City,Petrol,i-VTEC VX,2,51046,Jaipur,798000.0,50000-60000
Hyundai,2015,Hyundai Grand i10,Petrol,Sportz,1,62134,Jaipur,385000.0,60000-70000
Honda,2016,Honda Jazz,Petrol,1.2 VX i VTEC,1,54256,Jaipur,485000.0,50000-60000
Skoda,2021,Skoda Kushaq,Petrol,1.0 TSI Active BSVI,1,44461,Jaipur,1000000.0,40000-50000
Hyundai,2020,Hyundai Grand i10,Petrol,Sportz,1,80000,Jaipur,545000.0,80000-90000
Maruti,2017,Maruti Ciaz,Petrol,1.4 Delta,1,70123,Jaipur,621000.0,70000-80000
Hyundai,2016,Hyundai Creta,Diesel,1.4 CRDi S Plus,1,80000,Jaipur,850000.0,80000-90000
Honda,2019,Honda City,Petrol,i-VTEC V,1,80000,Jaipur,980000.0,80000-90000
Maruti,2016,Maruti Ertiga,Diesel,SHVS ZDI,1,23793,Jaipur,899000.0,20000-30000
Toyota,2011,Toyota Fortuner,Diesel,3.0 Diesel,2,100181,Jaipur,1200000.0,100000-110000
Maruti,2016,Maruti Celerio,Petrol,ZXI,1,60000,Jaipur,360000.0,60000-70000
Kia,2019,Kia Seltos,Petrol,GTX Plus,1,16858,Jaipur,1395000.0,10000-20000
Mahindra,2017,Mahindra TUV 300,Diesel,T6 Plus,2,80000,Jaipur,600000.0,80000-90000
Renault,2022,Renault KWID,Petrol,RXL,1,7414,Jaipur,453000.0,0-10000
Ford,2020,Ford Figo,Petrol,Trend,1,18206,Jaipur,534000.0,10000-20000
Honda,2016,Honda City,Petrol,i VTEC V,2,77000,Jaipur,610000.0,70000-80000
Ford,2019,Ford Ecosport,Diesel,1.5 Diesel Trend Plus BSIV,1,56569,Jaipur,709000.0,50000-60000
Skoda,2021,Skoda Slavia,Petrol,1.0 TSI Active BSVI,1,44461,Jaipur,1000000.0,40000-50000
Maruti,2019,Maruti Alto 800,Petrol,LXI,2,40000,Jaipur,320000.0,40000-50000
Maruti,2022,Maruti Swift Dzire,Petrol,ZXI BSVI,1,20000,Jaipur,890000.0,20000-30000
Honda,2020,Honda Amaze,Petrol,VX Petrol,1,30000,Jaipur,725000.0,30000-40000
Hyundai,2017,Hyundai Creta,Diesel,1.6 CRDi AT SX Plus,2,90000,Jaipur,1010000.0,90000-100000
Honda,2016,Honda BR-V,Diesel,i-DTEC VX MT,1,43919,Jaipur,790000.0,40000-50000
Hyundai,2015,Hyundai Creta,Diesel,1.6 CRDi SX,1,80000,Jaipur,888000.0000000001,80000-90000
Hyundai,2016,Hyundai Verna,Diesel,1.6 CRDi AT S,2,72602,Jaipur,695000.0,70000-80000
Hyundai,2016,Hyundai Grand i10,Petrol,Sportz,1,86000,Jaipur,425000.0,80000-90000
Renault,2020,Renault KWID,Petrol,1.0 RXL BSVI,1,32355,Jaipur,425000.0,30000-40000
Hyundai,2021,Hyundai i20,Petrol,Sportz BSVI,2,40000,Jaipur,710000.0,40000-50000
Honda,2020,Honda City,Petrol,V MT,1,30000,Jaipur,1060000.0,30000-40000
BMW,2016,BMW X1,Diesel,sDrive 20d Sportline,1,94724,Jaipur,2390000.0,90000-100000
Volvo,2017,Volvo S60 Cross Country,Diesel,D4 AWD BSIV,1,72916,Jaipur,2500000.0,70000-80000
Maruti,2016,Maruti Wagon R,Petrol,VXI BS IV,1,100000,Jaipur,400000.0,100000-110000
Skoda,2019,Skoda Octavia,Petrol,1.8 TSI AT Onyx,1,41521,Jaipur,2190000.0,40000-50000
Tata,2019,Tata Nexon,Petrol,1.2 Revotron XZ Plus,2,76065,Jaipur,723000.0,70000-80000
Maruti,2022,Maruti Baleno,Petrol,Zeta BSVI,2,9909,Jaipur,790000.0,0-10000
Honda,2018,Honda City,Petrol,i-VTEC VX,2,37811,Jaipur,795000.0,30000-40000
Tata,2014,Tata Manza,Diesel,Club Class Quadrajet90 LX,3,60000,Jaipur,252000.0,60000-70000
Audi,2015,Audi A3,Diesel,35 TDI Technology,1,42840,Jaipur,2190000.0,40000-50000
Mahindra,2019,Mahindra XUV300,Petrol,W8 BSIV,1,60000,Jaipur,1020000.0,60000-70000
Maruti,2018,Maruti Swift,Petrol,ZXI Plus,2,70000,Jaipur,650000.0,70000-80000
MG,2022,MG Astor,Petrol,Smart CVT BSVI,1,8401,Jaipur,1425000.0,0-10000
Kia,2022,Kia Carens,Petrol,Luxury Plus Turbo DCT 6 STR 2022-2023,1,16275,Jaipur,1789999.9999999998,10000-20000
Ford,2019,Ford Ecosport,Petrol,1.5 Petrol Trend BSIV,1,30000,Jaipur,630000.0,30000-40000
Kia,2021,Kia Seltos,Petrol,HTX G,1,22289,Jaipur,1450000.0,20000-30000
Renault,2018,Renault KWID,Petrol,1.0 RXL 02 Anniversary Edition,1,70123,Jaipur,285000.0,70000-80000
Renault,2019,Renault Triber,Petrol,RXT BSVI,1,50123,Jaipur,535000.0,50000-60000
Maruti,2018,Maruti Celerio,Petrol,ZXI AMT Optional,1,70123,Jaipur,435000.0,70000-80000
Hyundai,2016,Hyundai EON,Petrol,Era Plus,3,100000,Jaipur,230000.0,100000-110000
Mahindra,2014,Mahindra XUV500,Diesel,W8 4WD,3,110000,Jaipur,550000.0,110000-120000
Volkswagen,2017,Volkswagen Ameo,Diesel,1.5 TDI Highline Plus,1,99643,Jaipur,574000.0,90000-100000
Honda,2017,Honda WR-V,Petrol,i-VTEC VX,1,103116,Jaipur,589000.0,100000-110000
Maruti,2017,Maruti Alto K10,Petrol,VXI AGS Optional,1,43202,Jaipur,377000.0,40000-50000
Volkswagen,2017,Volkswagen Ameo,Petrol,1.2 MPI Highline Plus,1,57671,Jaipur,544000.0,50000-60000
Hyundai,2014,Hyundai EON,Petrol,1.0 Era Plus,3,70000,Jaipur,225000.0,70000-80000
MG,2021,MG Hector Plus,Petrol,Sharp CVT,1,40000,Jaipur,1700000.0,40000-50000
Maruti,2017,Maruti Ciaz,Petrol,1.4 Alpha,2,60000,Jaipur,600000.0,60000-70000
Maruti,2021,Maruti Vitara Brezza,Petrol,VXI,1,60000,Jaipur,869999.9999999999,60000-70000
Mercedes-Benz,2019,Mercedes-Benz CLA,Diesel,200 CDI Sport,1,74700,Jaipur,2490000.0,70000-80000
Maruti,2015,Maruti Swift Dzire,Diesel,VDI,3,110000,Jaipur,500000.0,110000-120000
Maruti,2020,Maruti Ciaz,Petrol,Delta BSVI,1,60000,Jaipur,800000.0,60000-70000
Jeep,2018,Jeep Compass,Diesel,2.0 Limited Plus,1,62000,Jaipur,1500000.0,60000-70000
Renault,2014,Renault Scala,Diesel,Diesel RxZ,2,90000,Jaipur,270000.0,90000-100000
Maruti,2019,Maruti Ciaz,Petrol,Delta BSIV,1,40000,Jaipur,725000.0,40000-50000
Maruti,2020,Maruti Vitara Brezza,Petrol,ZXI,2,60000,Jaipur,900000.0,60000-70000
Maruti,2018,Maruti Baleno,Petrol,1.2 Zeta,1,50000,Jaipur,625000.0,50000-60000
Maruti,2019,Maruti Baleno,Petrol,1.2 Zeta,1,42811,Jaipur,665000.0,40000-50000
Maruti,2018,Maruti Celerio X,Petrol,ZXI Option BSIV,1,82558,Jaipur,453000.0,80000-90000
Maruti,2019,Maruti Ciaz,Petrol,Delta BSIV,1,40000,Jaipur,750000.0,40000-50000
Ford,2018,Ford Ecosport,Diesel,1.5 Diesel Titanium BSIV,1,104521,Jaipur,692000.0,100000-110000
Maruti,2018,Maruti Baleno,Petrol,1.2 Delta,1,95745,Jaipur,525000.0,90000-100000
Hyundai,2018,Hyundai Grand i10,Diesel,CRDi Magna,1,78000,Jaipur,480000.0,70000-80000
BMW,2013,BMW 3 Series,Diesel,320d Luxury Line,3,90000,Jaipur,1100000.0,90000-100000
Maruti,2020,Maruti Baleno,Petrol,Zeta,2,70000,Jaipur,680000.0,70000-80000
Maruti,2020,Maruti Baleno,Petrol,Zeta,2,70000,Jaipur,680000.0,70000-80000
Honda,2014,Honda City,Diesel,i DTEC V,2,90000,Jaipur,550000.0,90000-100000
Honda,2013,Honda CR-V,Petrol,2.4L 4WD AT,2,80000,Jaipur,1025000.0,80000-90000
Hyundai,2016,Hyundai Verna,Diesel,1.6 CRDi S,3,90000,Jaipur,650000.0,90000-100000
Audi,2013,Audi Q5,Diesel,2.0 TDI,1,60091,Jaipur,1750000.0,60000-70000
Maruti,2016,Maruti Alto 800,Petrol,VXI,2,42000,Jaipur,265000.0,40000-50000
Renault,2022,Renault Kiger,Petrol,RXT DT,1,37724,Jaipur,675000.0,30000-40000
Maruti,2014,Maruti Ertiga,Diesel,ZDI,1,100227,Jaipur,634000.0,100000-110000
Hyundai,2017,Hyundai Xcent,Petrol,1.2 VTVT E Plus,1,94112,Jaipur,458000.0,90000-100000
Toyota,2021,Toyota Urban cruiser,Petrol,High,1,23848,Jaipur,940000.0,20000-30000
Maruti,2015,Maruti Wagon R,Petrol,VXI BS IV,3,43349,Jaipur,327000.0,40000-50000
Maruti,2012,Maruti Ertiga,Diesel,ZDI,3,64394,Jaipur,459000.0,60000-70000
Kia,2021,Kia Seltos,Petrol,HTK Plus iMT,1,17353,Jaipur,1390000.0,10000-20000
Maruti,2016,Maruti Ignis,Diesel,1.3 Sigma,1,70000,Jaipur,295000.0,70000-80000
Renault,2021,Renault KWID,Petrol,RXT,1,10000,Jaipur,445000.0,10000-20000
Kia,2020,Kia Seltos,Diesel,HTX Plus Diesel,1,49017,Jaipur,1525000.0,40000-50000
Kia,2019,Kia Seltos,Petrol,GTX,1,80000,Jaipur,1300000.0,80000-90000
Maruti,2018,Maruti Wagon R,Petrol,VXI BS IV,1,50000,Jaipur,390000.0,50000-60000
Maruti,2016,Maruti Wagon R,Petrol,AMT VXI,1,40000,Jaipur,350000.0,40000-50000
Renault,2021,Renault KWID,Petrol,RXT,1,60000,Jaipur,450000.0,60000-70000
Maruti,2014,Maruti Swift,Diesel,LDI Optional,2,70000,Jaipur,450000.0,70000-80000
Hyundai,2019,Hyundai Venue,Diesel,SX Diesel,1,87000,Jaipur,950000.0,80000-90000
BMW,2017,BMW 5 Series,Diesel,520d Luxury Line,1,96330,Jaipur,2990000.0,90000-100000
Maruti,2015,Maruti Swift,Diesel,VDI BSIV,2,81040,Jaipur,446000.0,80000-90000
Hyundai,2018,Hyundai Grand i10,Petrol,1.2 Kappa Sportz Dual Tone,1,58374,Jaipur,500000.0,50000-60000
Hyundai,2014,Hyundai Grand i10,Petrol,Asta,2,31733,Jaipur,409000.0,30000-40000
Maruti,2019,Maruti Baleno,Diesel,1.3 Zeta,1,49616,Jaipur,759000.0,40000-50000
Honda,2018,Honda City,Petrol,i-VTEC V,1,70000,Jaipur,825000.0,70000-80000
Maruti,2016,Maruti Ciaz,Diesel,ZDi Plus,1,68000,Jaipur,670000.0,60000-70000
Ford,2015,Ford Ecosport,Petrol,1.5 Ti VCT MT Ambiente BSIV,2,50000,Jaipur,600000.0,50000-60000
Honda,2010,Honda Jazz,Petrol,S,1,49580,Jaipur,325000.0,40000-50000
Mahindra,2017,Mahindra XUV500,Diesel,R W10 FWD,2,56031,Jaipur,1195000.0,50000-60000
Kia,2022,Kia Carens,Diesel,Luxury Plus Diesel iMT BSVI,1,15285,Jaipur,1789999.9999999998,10000-20000
Tata,2022,Tata Tiago,Petrol,XT BSVI,1,4437,Jaipur,590000.0,0-10000
Maruti,2018,Maruti Wagon R,Petrol,VXI Optional,1,24590,Jaipur,410000.0,20000-30000
Maruti,2022,Maruti Baleno,Petrol,Delta,1,20000,Jaipur,700000.0,20000-30000
Hyundai,2013,Hyundai i20,Petrol,Sportz 1.2,1,70456,Jaipur,325000.0,70000-80000
Skoda,2022,Skoda Slavia,Petrol,1.0 TSI Style BSVI,1,20000,Jaipur,1490000.0,20000-30000
Hyundai,2016,Hyundai Verna,Diesel,1.6 CRDi SX,2,50889,Jaipur,701000.0,50000-60000
Maruti,2012,Maruti Swift,Petrol,VXI,1,76043,Jaipur,371000.0,70000-80000
Mercedes-Benz,2019,Mercedes-Benz GLC,Petrol,300 4MATIC,1,10200,Jaipur,5400000.0,10000-20000
Hyundai,2014,Hyundai Grand i10,Petrol,Asta,1,55890,Jaipur,349000.0,50000-60000
Honda,2016,Honda Jazz,Petrol,1.2 VX i VTEC,2,81984,Jaipur,475000.0,80000-90000
Honda,2014,Honda Brio,Petrol,S MT,2,70123,Jaipur,290000.0,70000-80000
Renault,2021,Renault KWID,Petrol,RXT,1,60000,Jaipur,445000.0,60000-70000
Maruti,2010,Maruti Alto,Petrol,LXi,3,110000,Jaipur,150000.0,110000-120000
Maruti,2019,Maruti Ciaz,Petrol,Delta BSIV,1,40000,Jaipur,690000.0,40000-50000
Toyota,2018,Toyota Fortuner,Diesel,2.8 2WD MT BSIV,1,90000,Jaipur,3000000.0,90000-100000
Renault,2017,Renault KWID,Petrol,1.0 RXT Optional,1,50000,Jaipur,360000.0,50000-60000
Maruti,2020,Maruti Swift Dzire,Petrol,AMT ZXI,1,50000,Jaipur,750000.0,50000-60000
Maruti,2013,Maruti Swift Dzire,Diesel,LDI,1,56805,Jaipur,475000.0,50000-60000
Hyundai,2019,Hyundai Grand i10,Diesel,1.2 CRDi Asta,2,90000,Jaipur,500000.0,90000-100000
Volkswagen,2014,Volkswagen Vento,Diesel,Diesel Highline,2,100000,Jaipur,435000.0,100000-110000
Mercedes-Benz,2015,Mercedes-Benz E-Class,Diesel,E250 Edition E,1,70705,Jaipur,2750000.0,70000-80000
Maruti,2014,Maruti Swift Dzire,Diesel,VDi,1,75000,Jaipur,525000.0,70000-80000
Datsun,2020,Datsun RediGO,Petrol,1.0 T Option,1,17587,Jaipur,362000.0,10000-20000
Hyundai,2019,Hyundai Santro,Petrol,Asta BSIV,2,27153,Jaipur,455000.0,20000-30000
Mahindra,2011,Mahindra Thar,Diesel,CRDe AC,2,90000,Jaipur,500000.0,90000-100000
Maruti,2012,Maruti Swift Dzire,Diesel,VDi,1,104243,Jaipur,380000.0,100000-110000
Honda,2017,Honda City,Petrol,i VTEC CVT VX,1,25791,Jaipur,851000.0,20000-30000
Jaguar,2013,Jaguar XF,Diesel,2.2 Litre Luxury,2,70000,Jaipur,1400000.0,70000-80000
Hyundai,2021,Hyundai Venue,Petrol,S BSIV,1,60000,Jaipur,690000.0,60000-70000
Maruti,2021,Maruti Vitara Brezza,Petrol,VXI,1,17580,Jaipur,890000.0,10000-20000
Maruti,2020,Maruti Vitara Brezza,Petrol,VXI,1,39109,Jaipur,811000.0,30000-40000
Maruti,2022,Maruti Vitara Brezza,Petrol,VXI,1,20000,Jaipur,894999.9999999999,20000-30000
Honda,2018,Honda WR-V,Diesel,i-DTEC VX,1,80000,Jaipur,650000.0,80000-90000
Maruti,2022,Maruti Celerio,Petrol,VXI BSVI,1,20000,Jaipur,590000.0,20000-30000
Maruti,2015,Maruti Swift,Petrol,VVT VXI,2,70000,Jaipur,445000.0,70000-80000
Honda,2016,Honda City,Petrol,i VTEC CVT VX,2,70000,Jaipur,650000.0,70000-80000
Maruti,2010,Maruti Alto,Petrol,LXi,3,110000,Jaipur,150000.0,110000-120000
Volkswagen,2011,Volkswagen Polo,Petrol,Petrol Comfortline 1.2L,1,70000,Jaipur,300000.0,70000-80000
Jeep,2019,Jeep Compass,Diesel,2.0 Sport Plus BSIV,1,9106,Jaipur,1890000.0,0-10000
Honda,2019,Honda Amaze,Petrol,VX Petrol BSIV,1,90239,Jaipur,579000.0,90000-100000
Hyundai,2014,Hyundai EON,Petrol,1.0 Kappa Magna Plus,2,31608,Jaipur,298000.0,30000-40000
Honda,2019,Honda Amaze,Petrol,S Petrol BSIV,1,58740,Jaipur,595000.0,50000-60000
Hyundai,2018,Hyundai i20,Petrol,1.2 Spotz,2,73398,Jaipur,544000.0,70000-80000
Maruti,2019,Maruti Ciaz,Petrol,Alpha Automatic BSIV,1,29393,Jaipur,894999.9999999999,20000-30000
Volkswagen,2016,Volkswagen Polo,Diesel,1.5 TDI Highline Plus,2,100000,Jaipur,425000.0,100000-110000
Audi,2013,Audi A6,Diesel,2.0 TDI Premium Plus,2,40000,Jaipur,1450000.0,40000-50000
Renault,2019,Renault KWID,Petrol,1.0 RXT Optional AT 2016-2019,2,30000,Jaipur,370000.0,30000-40000
Kia,2019,Kia Seltos,Diesel,GTX Plus Diesel AT,1,44354,Jaipur,1525000.0,40000-50000
Renault,2016,Renault KWID,Petrol,1.0 RXT Optional,2,65000,Jaipur,290000.0,60000-70000
Maruti,2016,Maruti Swift,Diesel,VDI,1,79700,Jaipur,525000.0,70000-80000
Maruti,2019,Maruti Baleno,Petrol,1.2 Alpha,1,30000,Jaipur,650000.0,30000-40000
Kia,2021,Kia Sonet,Diesel,1.5 GTX Plus Diesel AT DT,1,45204,Jaipur,1325000.0,40000-50000
Hyundai,2017,Hyundai i20,Diesel,Magna 1.4 CRDi,1,81000,Jaipur,575000.0,80000-90000
Hyundai,2020,Hyundai Grand i10 Nios,Petrol,Sportz,2,40000,Jaipur,590000.0,40000-50000
Hyundai,2019,Hyundai i20,Petrol,Asta Option CVT BSIV,2,33236,Jaipur,753000.0,30000-40000
Hyundai,2014,Hyundai Grand i10,Petrol,AT Sportz,2,50000,Jaipur,425000.0,50000-60000
Maruti,2019,Maruti Baleno,Petrol,1.2 Delta,1,47214,Jaipur,587000.0,40000-50000
Hyundai,2019,Hyundai Grand i10 Nios,Petrol,Asta,2,54670,Jaipur,580000.0,50000-60000
Honda,2018,Honda Amaze,Petrol,E i-VTEC,2,30000,Jaipur,530000.0,30000-40000
Ford,2017,Ford Aspire,Diesel,1.5 TDCi Trend,1,100000,Jaipur,380000.0,100000-110000
Hyundai,2017,Hyundai i20,Petrol,1.2 Asta Option,2,57000,Jaipur,625000.0,50000-60000
Maruti,2022,Maruti Baleno,Petrol,Zeta BSVI,1,30000,Jaipur,850000.0,30000-40000
Kia,2021,Kia Seltos,Petrol,HTX G,1,3844,Jaipur,1490000.0,0-10000
Renault,2020,Renault KWID,Petrol,1.0 RXT,1,50000,Jaipur,375000.0,50000-60000
Mahindra,2015,Mahindra XUV500,Diesel,W10 1.99 mHawk,2,80000,Jaipur,950000.0,80000-90000
Maruti,2012,Maruti Swift Dzire,Petrol,VXI,1,94554,Jaipur,383000.0,90000-100000
Maruti,2021,Maruti Baleno,Petrol,Zeta,1,15991,Jaipur,713000.0,10000-20000
Mahindra,2013,Mahindra Scorpio,Diesel,VLX 4WD 7S BSIV,3,70000,Jaipur,520000.0,70000-80000
Maruti,2017,Maruti Swift Dzire,Diesel,AMT ZDI Plus,1,72918,Jaipur,655000.0,70000-80000
Datsun,2018,Datsun RediGO,Petrol,AMT 1.0 T Option,1,22982,Jaipur,313000.0,20000-30000
Hyundai,2015,Hyundai i20,Diesel,Sportz 1.4 CRDi,1,76000,Jaipur,575000.0,70000-80000
Maruti,2018,Maruti Vitara Brezza,Diesel,VDi,1,73000,Jaipur,825000.0,70000-80000
Ford,2016,Ford Endeavour,Diesel,2.2 Trend AT 4X2,2,90000,Jaipur,2075000.0,90000-100000
Hyundai,2019,Hyundai Santro,Petrol,Sportz BSIV,1,30000,Jaipur,445000.0,30000-40000
Hyundai,2014,Hyundai Grand i10,Diesel,CRDi Asta Option,2,80000,Jaipur,350000.0,80000-90000
Mercedes-Benz,2022,Mercedes-Benz AMG GLC 43,Petrol,4MATIC Coupe BSVI,1,23200,Jaipur,9000000.0,20000-30000
Skoda,2022,Skoda Kushaq,Petrol,1.0 TSI Ambition BSVI,1,10000,Jaipur,1300000.0,10000-20000
Hyundai,2022,Hyundai Grand i10 Nios,Petrol,AMT Sportz,1,10000,Jaipur,750000.0,10000-20000
Hyundai,2022,Hyundai Grand i10 Nios,Petrol,AMT Sportz,1,10000,Jaipur,750000.0,10000-20000
Renault,2020,Renault Triber,Petrol,RXZ BSVI,1,30000,Jaipur,670000.0,30000-40000
Maruti,2022,Maruti Vitara Brezza,Petrol,VXI,1,20000,Jaipur,894999.9999999999,20000-30000
Maruti,2017,Maruti Celerio,Petrol,ZXI AMT,1,107963,Jaipur,365000.0,100000-110000
Tata,2020,Tata Harrier,Diesel,XZ BSIV,1,100000,Jaipur,1470000.0,100000-110000
Honda,2015,Honda Brio,Petrol,S MT,1,67194,Jaipur,309000.0,60000-70000
Honda,2016,Honda City,Petrol,i VTEC V,2,69236,Jaipur,586000.0,60000-70000
Honda,2019,Honda WR-V,Diesel,i-DTEC VX,1,80000,Jaipur,900000.0,80000-90000
Jeep,2018,Jeep Compass,Petrol,1.4 Sport,2,90000,Jaipur,900000.0,90000-100000
MG,2020,MG Hector,Diesel,Sharp Diesel MT BSIV,1,60000,Jaipur,1550000.0,60000-70000
Land Rover,2017,Land Rover Discovery Sport,Diesel,TD4 SE,2,80000,Jaipur,2300000.0,80000-90000
Land Rover,2016,Land Rover Range Rover Evoque,Diesel,2.0 TD4 HSE,2,81317,Jaipur,3200000.0,80000-90000
Hyundai,2015,Hyundai i10,Petrol,Magna 1.2 iTech SE,2,60000,Jaipur,255000.0,60000-70000
Renault,2015,Renault Duster,Diesel,85PS Diesel RxE,1,80000,Jaipur,355000.0,80000-90000
Renault,2018,Renault Duster,Diesel,85PS Diesel RxS,2,60000,Jaipur,650000.0,60000-70000
Hyundai,2014,Hyundai Grand i10,Diesel,CRDi Sportz,3,110000,Jaipur,275000.0,110000-120000
Hyundai,2017,Hyundai Creta,Diesel,1.6 CRDi AT SX Plus,2,110000,Jaipur,900000.0,110000-120000
BMW,2017,BMW 5 Series,Diesel,520d Luxury Line,1,100000,Jaipur,2500000.0,100000-110000
Maruti,2018,Maruti Swift,Petrol,VXI 2018,1,57000,Jaipur,600000.0,50000-60000
BMW,2013,BMW 3 Series,Diesel,320d Prestige,2,70000,Jaipur,975000.0,70000-80000
Maruti,2014,Maruti Swift,Diesel,VDI,1,76000,Jaipur,475000.0,70000-80000
Maruti,2021,Maruti Swift,Petrol,ZXI Plus DT AMT BSVI,2,7183,Jaipur,801000.0,0-10000
Hyundai,2021,Hyundai Creta,Petrol,SX Opt Turbo BSVI,3,6165,Jaipur,1574000.0,0-10000
Skoda,2012,Skoda Rapid,Diesel,1.6 TDI Elegance,2,85000,Jaipur,350000.0,80000-90000
Hyundai,2016,Hyundai i20,Petrol,Sportz 1.2,1,34217,Jaipur,532000.0,30000-40000
Volkswagen,2017,Volkswagen Polo,Petrol,1.2 MPI Highline,1,80101,Jaipur,525000.0,80000-90000
Maruti,2012,Maruti A-Star,Petrol,Vxi,1,50000,Jaipur,225000.0,50000-60000
Mahindra,2019,Mahindra Scorpio,Diesel,S11 4WD BSIV,2,100000,Jaipur,1600000.0,100000-110000
Maruti,2011,Maruti Wagon R,Petrol,LXI,1,72580,Jaipur,250000.0,70000-80000
Hyundai,2019,Hyundai Santro,Petrol,Sportz BSIV,1,30000,Jaipur,420000.0,30000-40000
Volkswagen,2012,Volkswagen Polo,Diesel,Diesel Comfortline 1.2L,1,100000,Jaipur,300000.0,100000-110000
Hyundai,2018,Hyundai i20,Diesel,Diesel Sportz,1,69000,Jaipur,675000.0,60000-70000
Maruti,2017,Maruti Swift,Diesel,VDI Optional,1,50040,Jaipur,625000.0,50000-60000
Honda,2015,Honda CR-V,Petrol,2.4L 4WD AT,1,48350,Jaipur,1290000.0,40000-50000
Chevrolet,2011,Chevrolet Beat,Petrol,LS,2,40000,Jaipur,110000.0,40000-50000
Honda,2017,Honda City,Petrol,i-VTEC CVT V,1,74573,Jaipur,715000.0,70000-80000
Renault,2018,Renault KWID,Petrol,1.0 RXT Optional AT 2016-2019,1,64715,Jaipur,356000.0,60000-70000
Honda,2014,Honda City,Diesel,i DTec SV,1,76000,Jaipur,525000.0,70000-80000
Maruti,2017,Maruti Wagon R,Petrol,VXI BS IV,2,99348,Jaipur,341000.0,90000-100000
Hyundai,2017,Hyundai Grand i10,Petrol,1.2 Kappa Sportz BSIV,1,39176,Jaipur,443000.0,30000-40000
Maruti,2012,Maruti A-Star,Petrol,Vxi,1,50000,Jaipur,225000.0,50000-60000
